epoch,global_step,step,tmp_loss,tmp_ppl,mean_loss,mean_ppl,n_token_real,n_token_total,epoch_time
3,26319,26319,1.8413629531860352,6.066330909729004,1.986674131885182,7.389945077657292,17542784,18033136,1837.2078659534454
3,26320,26320,1.8590059280395508,6.410986423492432,1.9866585378698105,7.389825502885805,17545344,18035696,1837.4294700622559
3,26321,26321,1.4927260875701904,4.774595737457275,1.986598213926198,7.389506105015088,17546048,18036560,1837.5880839824677
3,26322,26322,2.1610751152038574,8.66640567779541,1.9866195201786436,7.389662033647739,17548608,18039120,1837.8312249183655
3,26323,26323,2.1378109455108643,6.442870140075684,1.986637980670137,7.38954643024193,17551010,18041680,1838.0844721794128
3,26324,26324,2.321624994277954,10.208016395568848,1.9866788776318767,7.389890523754973,17553570,18044240,1838.327877521515
3,26325,26325,2.19244122505188,8.957053184509277,1.9867039951059269,7.390081827790709,17556130,18046800,1838.5586194992065
3,26326,26326,1.874846339225769,6.711296558380127,1.9866903422735236,7.389998978374206,17558675,18049360,1838.7940137386322
3,26327,26327,1.7908681631088257,6.094799518585205,1.9866664440334498,7.38984091156193,17561219,18051920,1839.03954911232
3,26328,26328,1.999416708946228,7.764386177062988,1.9866679998924996,7.389886615682187,17562211,18053072,1839.2133803367615
3,26329,26329,1.826935887336731,6.067739009857178,1.986648510859733,7.3897252994784495,17564762,18055632,1839.4498534202576
3,26330,26330,1.7961467504501343,5.617574214935303,1.9866252704351373,7.389509104396768,17565134,18056176,1839.591400384903
3,26331,26331,2.1388168334960938,8.50829029083252,1.9866438349097728,7.389645574412191,17567694,18058736,1839.840178489685
3,26332,26332,2.3646254539489746,10.640052795410156,1.9866899358512338,7.39004201388298,17570254,18061296,1840.0986425876617
3,26333,26333,1.6808241605758667,5.321960926055908,1.9866526351469318,7.389789808872269,17572803,18063856,1840.3416357040405
3,26334,26334,1.7574716806411743,5.797760963439941,1.9866246896580275,7.389595682686996,17575363,18066416,1840.5643298625946
3,26335,26335,2.052794933319092,7.411823749542236,1.9866327572322362,7.389598392765861,17576533,18067824,1840.7700808048248
3,26336,26336,2.0632872581481934,7.876153945922852,1.9866421019233147,7.38965770710856,17579091,18070384,1841.0028841495514
3,26337,26337,1.8151626586914062,5.789819240570068,1.9866211999921553,7.38946269998197,17579887,18071312,1841.1609678268433
3,26338,26338,1.8539974689483643,6.380936622619629,1.9866050362223753,7.389339783945728,17582447,18073872,1841.3831062316895
3,26339,26339,1.8451308012008667,6.320850372314453,1.9865877958817684,7.389209575633319,17585007,18076432,1841.6037755012512
3,26340,26340,2.234497547149658,9.340452194213867,1.986618002991707,7.389447329089951,17587567,18078992,1841.8395738601685
3,26341,26341,2.2601523399353027,9.406091690063477,1.9866513283251555,7.389693021629056,17590119,18081552,1842.0792462825775
3,26342,26342,2.060730457305908,7.846449851989746,1.986660352460736,7.389748662612168,17592679,18084112,1842.3156960010529
3,26343,26343,1.8947325944900513,6.633028507232666,1.9866491554134802,7.3896564920694905,17595239,18086672,1842.5391683578491
3,26344,26344,1.9364428520202637,6.675904750823975,1.9866430408959557,7.389569565782651,17597743,18089232,1842.7844002246857
3,26345,26345,2.1521072387695312,7.999662399291992,1.9866631899702218,7.389643858626478,17600276,18091792,1843.0284204483032
3,26346,26346,1.7504209280014038,5.655442237854004,1.9866344255404191,7.389432705379092,17601125,18092848,1843.1932489871979
3,26347,26347,2.164003372192383,8.689638137817383,1.9866560190328286,7.389590996763611,17603684,18095408,1843.414523601532
3,26348,26348,2.371964931488037,10.718432426452637,1.98670292212625,7.389996211788528,17606244,18097968,1843.6655011177063
3,26349,26349,1.7877492904663086,5.839017868041992,1.9866787067377811,7.3898074364302335,17608793,18100528,1843.8892538547516
3,26350,26350,1.9134173393249512,6.584046363830566,1.9866697909087179,7.389709376180434,17611342,18103088,1844.1243045330048
3,26351,26351,1.7568204402923584,5.831356525421143,1.9866418218955009,7.389519749403754,17612011,18103984,1844.2890899181366
3,26352,26352,1.8695440292358398,6.501494407653809,1.9866275746887045,7.3894117039795235,17614571,18106544,1844.5190606117249
3,26353,26353,2.129446029663086,8.457990646362305,1.986644949196609,7.38954170141777,17617117,18109104,1844.7689390182495
3,26354,26354,2.3195695877075195,10.171295166015625,1.9866854460508252,7.389880073083576,17619677,18111664,1845.0178525447845
3,26355,26355,2.0549392700195312,7.8299431800842285,1.9866937474159392,7.389933595718824,17622212,18114224,1845.2549154758453
3,26356,26356,1.86908757686615,6.480921745300293,1.9866794453156658,7.389823050680466,17624755,18116784,1845.4918985366821
3,26357,26357,1.9934275150299072,7.328982830047607,1.9866802658494345,7.3898156527937156,17627313,18119344,1845.7182109355927
3,26358,26358,2.1521148681640625,8.589302062988281,1.986700379478895,7.389961487007721,17628374,18120640,1845.9024760723114
3,26359,26359,1.8807365894317627,6.263093948364258,1.9866874979094755,7.389824498490988,17629839,18122320,1846.1265578269958
3,26360,26360,2.128232002258301,8.440543174743652,1.9867047027841986,7.389952214386971,17632393,18124880,1846.3671550750732
3,26361,26361,1.9647265672683716,7.082651138305664,1.986702031644734,7.38991486617646,17634615,18127280,1846.6075847148895
3,26362,26362,2.0862560272216797,8.098625183105469,1.986714129590484,7.390000989680766,17637169,18129840,1846.8601863384247
3,26363,26363,1.528222918510437,4.676960468292236,1.9866584198443018,7.389671337126527,17637449,18130192,1846.987414598465
3,26364,26364,1.9987798929214478,7.312550067901611,1.9866598925053487,7.389661967515395,17637932,18130848,1847.1482992172241
3,26365,26365,2.1001734733581543,8.158470153808594,1.9866736818130324,7.389755360152214,17640492,18133408,1847.3936960697174
3,26366,26366,2.167379140853882,8.729012489318848,1.9866956307331152,7.38991802954723,17643052,18135968,1847.6301577091217
3,26367,26367,2.1552631855010986,8.630159378051758,1.9867161028675295,7.390068653951955,17645612,18138528,1847.8840725421906
3,26368,26368,2.308900833129883,10.063356399536133,1.986755226696341,7.3903932790576725,17648172,18141088,1848.1385400295258
3,26369,26369,1.8734523057937622,6.53968620300293,1.9867414696636914,7.390289987766262,17650703,18143648,1848.3921971321106
3,26370,26370,2.0662612915039062,7.895249843597412,1.986751123642305,7.390351291621529,17653263,18146208,1848.6385006904602
3,26371,26371,2.3851962089538574,10.86119556427002,1.986799490367883,7.39077261284909,17655823,18148768,1848.8920414447784
3,26372,26372,1.8166924715042114,6.205112934112549,1.986778843806545,7.390628704646791,17658381,18151328,1849.1098365783691
3,26373,26373,1.8460456132888794,6.330709934234619,1.9867617645309967,7.390500073728052,17660932,18153888,1849.3538374900818
3,26374,26374,1.9945647716522217,7.349003791809082,1.9867627113829711,7.3904950383825945,17663492,18156448,1849.578156709671
3,26375,26375,1.9178050756454468,6.549857139587402,1.986754344768589,7.390393043976043,17666033,18159008,1849.821299791336
3,26376,26376,2.061282157897949,6.814918518066406,1.9867633861143525,7.390323230252167,17667121,18160352,1850.015299797058
3,26377,26377,1.9144837856292725,6.93858003616333,1.9867546185742646,7.390268433649293,17669666,18162912,1850.245641708374
3,26378,26378,1.7388591766357422,5.514583110809326,1.9867245524199968,7.3900409399776334,17670618,18164032,1850.4163982868195
3,26379,26379,1.925087571144104,6.747146129608154,1.9867170776466185,7.389962975533009,17673156,18166592,1850.664315700531
3,26380,26380,1.5940996408462524,4.943032741546631,1.9866694703425323,7.389666270035981,17673420,18166944,1850.805913925171
3,26381,26381,2.055067539215088,7.822785377502441,1.9866777630278951,7.38971878205192,17675980,18169504,1851.0257556438446
3,26382,26382,2.264406681060791,9.625411987304688,1.9867114312201648,7.389989808019341,17678540,18172064,1851.274448633194
3,26383,26383,2.426326036453247,11.317229270935059,1.986764717838981,7.3904658370451495,17681100,18174624,1851.5186839103699
3,26384,26384,2.3252933025360107,10.229681968688965,1.9868057466336357,7.390809942745264,17683660,18177184,1851.7631387710571
3,26385,26385,2.0606985092163086,7.357596397399902,1.986814701161336,7.3908059178367145,17685627,18179344,1851.9904675483704
3,26386,26386,1.9674222469329834,7.152215957641602,1.9868123514152767,7.390777008354079,17688187,18181904,1852.2154967784882
3,26387,26387,2.085369825363159,8.048970222473145,1.9868242919863874,7.390856750686781,17690744,18184464,1852.4562952518463
3,26388,26388,1.9361076354980469,6.931717872619629,1.9868181482363585,7.39080113119822,17693304,18187024,1852.6758489608765
3,26389,26389,1.4290138483047485,4.5258989334106445,1.9867505847310374,7.390454122695581,17693454,18187280,1852.8002517223358
3,26390,26390,1.9957633018493652,7.42935848236084,1.9867516762554551,7.39045883437775,17694951,18189008,1853.0093421936035
3,26391,26391,1.8049399852752686,5.95499324798584,1.9867296598239972,7.390285007108872,17697494,18191568,1853.2431893348694
3,26392,26392,2.0045013427734375,7.422391414642334,1.9867318116199713,7.390288894553785,17700054,18194128,1853.4589035511017
3,26393,26393,2.2062482833862305,9.08158016204834,1.9867583874640107,7.39049365136583,17702614,18196688,1853.7154216766357
3,26394,26394,2.5457324981689453,12.752565383911133,1.9868260516827136,7.391142734011096,17705174,18199248,1853.9638543128967
3,26395,26395,2.324709177017212,10.223709106445312,1.9868669477279006,7.391485576709285,17707734,18201808,1854.1860556602478
3,26396,26396,1.6504406929016113,5.092207908630371,1.9868262329445499,7.391207314859099,17708076,18202272,1854.3199391365051
3,26397,26397,1.8894027471542358,6.615416526794434,1.9868144440425908,7.391113438916691,17710636,18204832,1854.5486116409302
3,26398,26398,2.166139841079712,8.938230514526367,1.9868361410053297,7.391300627915555,17713162,18207392,1854.7762095928192
3,26399,26399,1.3697773218154907,4.031026363372803,1.986761490773151,7.390894110341814,17713410,18207712,1854.9084849357605
3,26400,26400,1.9916731119155884,7.611884593963623,1.9867620848969132,7.390920841983718,17714379,18208928,1855.0887854099274
3,26401,26401,2.0431294441223145,7.707944869995117,1.9867689024294755,7.390959185480091,17716937,18211488,1855.3271191120148
3,26402,26402,2.0447938442230225,7.527272701263428,1.9867759195950085,7.3909756703652985,17719472,18214048,1855.579134941101
3,26403,26403,2.2934367656707764,9.903173446655273,1.9868130007130347,7.391279442768719,17722032,18216608,1855.8169794082642
3,26404,26404,1.6832555532455444,5.215512275695801,1.9867762992927147,7.391016383021763,17722923,18217728,1855.9928810596466
3,26405,26405,2.232490301132202,9.25122356414795,1.986806003596612,7.39124126300014,17725478,18220288,1856.2445888519287
3,26406,26406,1.6174510717391968,4.96039342880249,1.9867613577689973,7.390947433937623,17725843,18220800,1856.3728475570679
3,26407,26407,1.7329274415969849,5.415210723876953,1.9867306792681305,7.390708645357727,17728362,18223360,1856.610446691513
3,26408,26408,1.9741712808609009,7.380982398986816,1.986729161516057,7.390707469980522,17730033,18225264,1856.8323094844818
3,26409,26409,1.7353705167770386,5.572290420532227,1.986698789519351,7.390487748249076,17732578,18227824,1857.0720219612122
3,26410,26410,2.5024218559265137,12.212039947509766,1.986761097489196,7.391070272376086,17735138,18230384,1857.3204233646393
3,26411,26411,2.1578481197357178,8.585771560668945,1.9867817651652344,7.391214594831787,17737331,18232720,1857.5574977397919
3,26412,26412,1.9679824113845825,7.168428897857666,1.986779494437637,7.391187685096678,17739865,18235280,1857.8080086708069
3,26413,26413,2.298933982849121,9.946037292480469,1.9868171942550779,7.391496241812545,17742425,18237840,1858.059517621994
3,26414,26414,1.7910752296447754,6.261119842529297,1.9867935567759558,7.39135973940954,17743678,18239328,1858.264447927475
3,26415,26415,1.8420014381408691,6.271539688110352,1.986776074027992,7.391224528101728,17746195,18241888,1858.5123817920685
3,26416,26416,2.1774158477783203,8.554819107055664,1.986799089816203,7.391365007949482,17747520,18243424,1858.713966846466
3,26417,26417,2.0883564949035645,7.849531650543213,1.9868113492808441,7.391420315366503,17749582,18245728,1858.9563956260681
3,26418,26418,1.9637595415115356,5.301394939422607,1.9868085669262552,7.391168049177494,17752051,18248288,1859.1964945793152
3,26419,26419,2.1068272590637207,8.206038475036621,1.9868230514413574,7.391266392217061,17754611,18250848,1859.4171278476715
3,26420,26420,1.938445806503296,6.877974033355713,1.986817213714202,7.391204452750564,17756409,18252864,1859.634949684143
3,26421,26421,1.7871265411376953,6.011435508728027,1.986793119762395,7.391037974837434,17758962,18255424,1859.8531293869019
3,26422,26422,2.0522758960723877,7.67979097366333,1.9868010197233443,7.391072810523141,17761514,18257984,1860.0992023944855
3,26423,26423,2.1346559524536133,8.451078414916992,1.9868188550590176,7.39120067609665,17764074,18260544,1860.3357148170471
3,26424,26424,2.003962755203247,7.418395042419434,1.986820922831318,7.39120395608294,17766634,18263104,1860.5585560798645
3,26425,26425,2.1015703678131104,8.121801376342773,1.9868347614040365,7.39129206479257,17769181,18265664,1860.7814106941223
3,26426,26426,2.0879313945770264,6.808851718902588,1.986846952002514,7.391221832024466,17771674,18268224,1861.0094594955444
3,26427,26427,1.9907276630401611,7.320858955383301,1.986847419896297,7.391213348436735,17774234,18270784,1861.2343380451202
3,26428,26428,1.8359475135803223,6.071180820465088,1.986829228225855,7.391054212508107,17776780,18273344,1861.4533958435059
3,26429,26429,2.05637264251709,7.281933307647705,1.9868376109903552,7.391041059072131,17778740,18275568,1861.6847224235535
3,26430,26430,2.350471019744873,10.490511894226074,1.9868814380855406,7.391414624316815,17781300,18278128,1861.9287774562836
3,26431,26431,2.1472909450531006,8.561633110046387,1.9869007691902607,7.391555648477545,17783860,18280688,1862.158454656601
3,26432,26432,2.2819981575012207,9.824700355529785,1.9869363273765857,7.391848833765779,17786420,18283248,1862.4102220535278
3,26433,26433,2.0003700256347656,7.118203163146973,1.986937945894448,7.391815864407873,17788031,18285088,1862.6397001743317
3,26434,26434,1.4991705417633057,4.360421657562256,1.9868791858168513,7.391450680188279,17788195,18285312,1862.7772777080536
3,26435,26435,1.744640588760376,5.723843574523926,1.9868500074746378,7.3912498120714805,17790755,18287872,1863.0027585029602
3,26436,26436,1.7642590999603271,5.394247531890869,1.986823198982826,7.391009296320525,17793285,18290432,1863.2656378746033
3,26437,26437,2.005143165588379,7.427158355712891,1.9868254051445078,7.391013649530953,17795845,18292992,1863.4865596294403
3,26438,26438,2.164689302444458,8.712244033813477,1.9868468216282285,7.391172738078127,17798405,18295552,1863.7087461948395
3,26439,26439,1.6507848501205444,5.157503128051758,1.986806361482369,7.3909038156593905,17798725,18295968,1863.843454837799
3,26440,26440,2.2348732948303223,9.345296859741211,1.9868362238795458,7.391139086279841,17801285,18298528,1864.0931422710419
3,26441,26441,2.2059099674224854,9.014449119567871,1.9868625928905645,7.3913344774730625,17803834,18301088,1864.343213558197
3,26442,26442,2.2385621070861816,9.50822925567627,1.9868928852860628,7.39158924877866,17806366,18303648,1864.5888884067535
3,26443,26443,1.7623149156570435,6.07294225692749,1.9868658602596334,7.391430566830182,17807149,18304608,1864.7593417167664
3,26444,26444,2.164118528366089,8.614784240722656,1.9868871877374468,7.391577763758818,17809691,18307168,1865.0112845897675
3,26445,26445,1.8630187511444092,6.443157196044922,1.9868722853750076,7.391463661188111,17812251,18309728,1865.2426326274872
3,26446,26446,2.013176679611206,7.507272720336914,1.9868754496230814,7.391477592267042,17814804,18312288,1865.4855422973633
3,26447,26447,1.7109227180480957,4.767904758453369,1.9868422582914027,7.391162031425832,17817313,18314848,1865.7343816757202
3,26448,26448,1.9282894134521484,6.306519985198975,1.9868352164579886,7.391031587403436,17818666,18316384,1865.9448068141937
3,26449,26449,2.510657787322998,12.313026428222656,1.9868982061851248,7.391623457874915,17821226,18318944,1866.2042622566223
3,26450,26450,1.9792110919952393,5.793877124786377,1.986897281919862,7.391431351787012,17823736,18321504,1866.4633667469025
3,26451,26451,1.8068615198135376,6.42214822769165,1.9868756378032348,7.391314823399888,17824258,18322224,1866.6156117916107
3,26452,26452,2.218413829803467,9.185145378112793,1.9869034702580972,7.391530453951002,17826818,18324784,1866.8480141162872
3,26453,26453,2.0574400424957275,7.851590633392334,1.9869119482114912,7.391585749645646,17829378,18327344,1867.0801396369934
3,26454,26454,2.101346015930176,8.102922439575195,1.986925700653231,7.391671236569084,17831929,18329904,1867.337555885315
3,26455,26455,2.071536064147949,7.703991413116455,1.9869358677240667,7.391708766030337,17834466,18332464,1867.5946552753448
3,26456,26456,2.033301591873169,7.6392669677734375,1.98694143851875,7.391738509896941,17837026,18335024,1867.83069896698
3,26457,26457,1.778913140296936,6.037751197814941,1.986916447132611,7.391575849239555,17837945,18336192,1868.0056800842285
3,26458,26458,1.6416471004486084,4.60679817199707,1.9868749733372135,7.391241341410456,17840478,18338752,1868.2437527179718
3,26459,26459,2.086103677749634,8.053475379943848,1.9868868912695234,7.391320879488589,17843038,18341312,1868.4836387634277
3,26460,26460,2.273556709289551,9.713889122009277,1.986921317811858,7.39159979965702,17845598,18343872,1868.7346196174622
3,26461,26461,1.9800158739089966,7.5131402015686035,1.986920488627912,7.39161439384553,17848130,18346432,1868.967500448227
3,26462,26462,2.4666969776153564,11.804868698120117,1.9869780917602193,7.392144259892387,17850690,18348992,1869.2254614830017
3,26463,26463,2.2491276264190674,9.473703384399414,1.9870095622925914,7.392394146942148,17853250,18351552,1869.4793581962585
3,26464,26464,1.8154253959655762,6.6110920906066895,1.9869889664257894,7.392300364436286,17855793,18354112,1869.7037603855133
3,26465,26465,1.6815286874771118,5.397003173828125,1.9869523053265397,7.392060890457576,17858332,18356672,1869.9352524280548
3,26466,26466,2.019709348678589,7.136551380157471,1.9869562363289819,7.392030228089846,17860349,18358912,1870.186250925064
3,26467,26467,1.3955506086349487,3.6026129722595215,1.9868852733306985,7.391575534394642,17860526,18359200,1870.318603515625
3,26468,26468,1.912346601486206,6.996240139007568,1.9868763304786476,7.391528103633347,17861440,18360288,1870.4944195747375
3,26469,26469,1.9774702787399292,7.224444389343262,1.9868752021135159,7.391508060001595,17864000,18362848,1870.7190554141998
3,26470,26470,2.2729268074035645,9.707772254943848,1.9869095132092685,7.391785889460026,17866560,18365408,1870.9428186416626
3,26471,26471,1.4936624765396118,4.413144111633301,1.9868503566925175,7.391428652499385,17866760,18365664,1871.058721780777
3,26472,26472,1.7156682014465332,5.472914218902588,1.9868178369473146,7.391198587211749,17867204,18366272,1871.2044486999512
3,26473,26473,2.1556224822998047,8.631647109985352,1.986838077312465,7.391347322046614,17869764,18368832,1871.4500687122345
3,26474,26474,1.9565200805664062,6.784289360046387,1.9868344424968858,7.391274542048772,17872287,18371392,1871.6993329524994
3,26475,26475,2.1041550636291504,8.245194435119629,1.9868485063450194,7.391376905977454,17874840,18373952,1871.9405164718628
3,26476,26476,2.107103109359741,8.224381446838379,1.9868629201773358,7.391476750702477,17877400,18376512,1872.1652762889862
3,26477,26477,1.9040403366088867,6.711954593658447,1.9868529941725936,7.391395312284806,17879960,18379072,1872.398194551468
3,26478,26478,1.3451781272888184,3.773780584335327,1.9867761008392344,7.390961805427053,17880259,18379504,1872.53493309021
3,26479,26479,1.927176594734192,6.955349922180176,1.9867689597529528,7.390909611336082,17882819,18382064,1872.752965927124
3,26480,26480,1.640498161315918,4.9532470703125,1.9867274752916568,7.390617570777675,17883262,18382592,1872.8979275226593
3,26481,26481,1.974025011062622,6.297466278076172,1.9867259536739965,7.39048662309048,17883910,18383440,1873.0628278255463
3,26482,26482,2.023282527923584,6.310422897338867,1.9867303322312189,7.390357258648541,17885244,18384976,1873.271592617035
3,26483,26483,1.7228962182998657,5.408583641052246,1.986698735331347,7.390119920490744,17887779,18387536,1873.5227930545807
3,26484,26484,1.6604151725769043,5.349575519561768,1.9866596641347531,7.3898755731789345,17888363,18388288,1873.6806597709656
3,26485,26485,1.801328420639038,6.002824783325195,1.9866374740912311,7.38970949909011,17890898,18390848,1873.9408345222473
3,26486,26486,2.084264039993286,8.037843704223633,1.9866491616963913,7.389787092075282,17893458,18393408,1874.2001240253448
3,26487,26487,1.6867196559906006,5.16490364074707,1.9866132591939127,7.389520766548429,17895993,18395968,1874.4601030349731
3,26488,26488,2.2548065185546875,9.533448219299316,1.9866453589257331,7.3897773706720375,17898553,18398528,1874.7182421684265
3,26489,26489,2.4950990676879883,12.122933387756348,1.9867062078616788,7.390343808682699,17901113,18401088,1874.9695868492126
3,26490,26490,1.8893660306930542,6.78178596496582,1.986694560120005,7.390270988550628,17902302,18402448,1875.159329175949
3,26491,26491,2.0076093673706055,6.486595630645752,1.9866970624898603,7.390162867545853,17904185,18404480,1875.3845653533936
3,26492,26492,2.0878844261169434,8.004250526428223,1.9867091676894808,7.390236331795032,17906738,18407040,1875.6138944625854
3,26493,26493,2.0678813457489014,7.907177925109863,1.9867188772801576,7.390298166913849,17909297,18409600,1875.8619587421417
3,26494,26494,2.0328781604766846,7.636032581329346,1.9867243980651352,7.390327557466943,17911857,18412160,1876.0884582996368
3,26495,26495,1.5165175199508667,4.556329727172852,1.986668166675741,7.389988643591041,17914417,18414720,1876.300397157669
3,26496,26496,2.0063087940216064,7.417198181152344,1.9866705151903106,7.389991897152868,17916956,18417280,1876.5508291721344
3,26497,26497,2.073673963546753,7.953993797302246,1.9866809173242606,7.390059329230839,17919516,18419840,1876.774118900299
3,26498,26498,2.047311305999756,7.597691059112549,1.986688165428107,7.3900841507167785,17921113,18421600,1876.9889829158783
3,26499,26499,2.044011116027832,6.050804138183594,1.9866950173227518,7.389924064652646,17922360,18423008,1877.186854839325
3,26500,26500,1.5996110439300537,4.822699069976807,1.986648754149166,7.389617237236047,17922690,18423488,1877.3271484375
3,26501,26501,2.232558012008667,9.323687553405762,1.986678141010765,7.389848364185877,17925250,18426048,1877.5798001289368
3,26502,26502,2.245542049407959,9.445534706115723,1.986709072293881,7.390093995245971,17927810,18428608,1877.8309366703033
3,26503,26503,1.4181454181671143,3.876460552215576,1.9866411435418945,7.389674206304151,17928122,18429024,1877.9678754806519
3,26504,26504,2.0120232105255127,7.506780624389648,1.9866441756846471,7.389688195841613,17930682,18431584,1878.1904828548431
3,26505,26505,2.0467545986175537,8.218934059143066,1.9866513556204968,7.389787245753617,17932669,18433744,1878.4277069568634
3,26506,26506,2.194216251373291,8.957172393798828,1.9866761454085957,7.389974440922379,17935229,18436304,1878.6694378852844
3,26507,26507,2.1095082759857178,7.241461753845215,1.9866908136830854,7.389956705946611,17935963,18437264,1878.8418169021606
3,26508,26508,1.9323903322219849,6.468084812164307,1.986684330043508,7.389846631690637,17937518,18439040,1879.0518465042114
3,26509,26509,1.7355916500091553,5.456704616546631,1.9866543524074007,7.389615836321112,17937873,18439552,1879.197794675827
3,26510,26510,2.0398499965667725,7.584446907043457,1.9866607026096401,7.389639094178427,17939733,18441616,1879.4281537532806
3,26511,26511,1.9389899969100952,7.073678970336914,1.9866550126232831,7.389601381105636,17940843,18442928,1879.6241495609283
3,26512,26512,2.2899508476257324,9.874454498291016,1.9866912097631568,7.389897938346021,17943403,18445488,1879.8760476112366
3,26513,26513,1.7435603141784668,5.678489685058594,1.9866621965297935,7.389693713017466,17945963,18448048,1880.093424797058
3,26514,26514,1.4029898643493652,4.12166690826416,1.9865925542040352,7.389303780216517,17946370,18448560,1880.2308576107025
3,26515,26515,2.1007015705108643,9.106395721435547,1.9866061677826927,7.389508634898123,17948116,18450512,1880.4546205997467
3,26516,26516,1.9821662902832031,6.534335136413574,1.9866056381539798,7.389406622074732,17949911,18452448,1880.6747212409973
3,26517,26517,1.7232528924942017,5.313552379608154,1.9865742268054996,7.389159024956117,17952451,18455008,1880.914489030838
3,26518,26518,1.7263238430023193,5.592714309692383,1.9865431891926428,7.388944779909574,17955011,18457568,1881.1323761940002
3,26519,26519,2.039785146713257,7.688955307006836,1.9865495381024354,7.388980555073788,17957571,18460128,1881.3469731807709
3,26520,26520,1.906735897064209,6.70257043838501,1.9865400217508153,7.388898712923234,17960128,18462688,1881.5757539272308
3,26521,26521,1.977020502090454,7.064698696136475,1.986538886853383,7.388860062468205,17962660,18465248,1881.8262157440186
3,26522,26522,1.9187523126602173,6.415391445159912,1.9865308064416305,7.388744021388541,17963891,18466656,1882.0119976997375
3,26523,26523,2.3545548915863037,10.53343677520752,1.986574671052494,7.3891188357811295,17966451,18469216,1882.2649421691895
3,26524,26524,2.2145159244537354,9.207663536071777,1.9866018360213178,7.389335561403855,17968990,18471776,1882.5198221206665
3,26525,26525,2.107825994491577,8.230331420898438,1.9866162812260928,7.389435775400458,17971550,18474336,1882.7545306682587
3,26526,26526,2.124943494796753,8.379495620727539,1.986632762485901,7.389553737969901,17974110,18476896,1883.0013208389282
3,26527,26527,1.7235586643218994,5.155277252197266,1.9866014217546448,7.389287562548674,17974810,18477744,1883.158972978592
3,26528,26528,2.2248170375823975,8.231155395507812,1.9866297976469411,7.389387844601439,17976125,18479248,1883.3572421073914
3,26529,26529,2.215827703475952,9.168996810913086,1.9866570961111896,7.389599803744639,17978685,18481808,1883.5957362651825
3,26530,26530,1.9548187255859375,7.016856670379639,1.9866533044748282,7.3895554137085115,17981236,18484368,1883.8451306819916
3,26531,26531,1.9775738716125488,7.225193500518799,1.9866522233325488,7.38953584215419,17983796,18486928,1884.082687139511
3,26532,26532,1.8278942108154297,5.96506929397583,1.9866333213189142,7.389366242612795,17986345,18489488,1884.325489282608
3,26533,26533,1.88679039478302,6.75131368637085,1.9866214352562315,7.389290283975147,17988867,18492048,1884.5783796310425
3,26534,26534,1.7845344543457031,6.031094551086426,1.986597380146017,7.389128613253461,17991414,18494608,1884.801582813263
3,26535,26535,2.0960893630981445,7.083780765533447,1.986610411803117,7.3890922709721325,17992901,18496304,1885.01673412323
3,26536,26536,2.011401891708374,7.474083423614502,1.986613362116089,7.3891023853542155,17995461,18498864,1885.2703521251678
3,26537,26537,1.8453176021575928,6.210761547088623,1.9865965491984356,7.388962173450566,17998002,18501424,1885.5121102333069
3,26538,26538,2.180042028427124,9.023088455200195,1.9866195647224367,7.389156596565587,18000550,18503984,1885.7467305660248
3,26539,26539,2.3071491718292236,10.045742988586426,1.9866576957725326,7.38947263111139,18003110,18506544,1885.994936466217
3,26540,26540,1.9535983800888062,7.054024696350098,1.9866537634166763,7.389432730084298,18005670,18509104,1886.222659111023
3,26541,26541,2.0358338356018066,7.15411901473999,1.9866596126165081,7.389404743200932,18006392,18510016,1886.3768730163574
3,26542,26542,2.2741730213165283,9.719879150390625,1.9866938037698796,7.3896818836941165,18008952,18512576,1886.6164345741272
3,26543,26543,1.5486658811569214,5.17380428314209,1.986641719593588,7.3894184024098655,18009186,18512944,1886.7384073734283
3,26544,26544,1.9617875814437866,7.1079535484313965,1.9866387646372035,7.3893849385109265,18011729,18515504,1886.978036403656
3,26545,26545,1.955262303352356,7.065771102905273,1.986635034672714,7.389346468012162,18014289,18518064,1887.2039849758148
3,26546,26546,2.058657646179199,7.682334899902344,1.9866435955441637,7.389381293690503,18016813,18520624,1887.4481694698334
3,26547,26547,2.377079486846924,10.773395538330078,1.9866899986688729,7.389783482214944,18019373,18523184,1887.6940145492554
3,26548,26548,2.1523237228393555,8.616084098815918,1.9867096818208836,7.389929210155122,18021932,18525744,1887.9389917850494
3,26549,26549,1.767848253250122,5.460680961608887,1.986683676423002,7.389699974384144,18022281,18526240,1888.068374156952
3,26550,26550,1.8945143222808838,6.485778331756592,1.986672726042327,7.389592582006501,18023880,18528080,1888.276617527008
3,26551,26551,2.114959239959717,7.998626708984375,1.9866879655901908,7.389664931035602,18025931,18530400,1888.5138175487518
3,26552,26552,1.932464599609375,6.704377174377441,1.9866815249955856,7.389583533273795,18026776,18531408,1888.6763229370117
3,26553,26553,2.0988259315490723,8.15658950805664,1.9866948438087155,7.389674626619969,18029336,18533968,1888.9019334316254
3,26554,26554,1.8539930582046509,5.612676620483398,1.9866790853731848,7.389463606787866,18030060,18534832,1889.059428691864
3,26555,26555,1.9034432172775269,6.708956241607666,1.9866692022257026,7.389382805628381,18032620,18537392,1889.2799360752106
3,26556,26556,1.5116204023361206,4.463812351226807,1.986612803222985,7.389035474457255,18032868,18537712,1889.4024722576141
